title,creation_date,creation_date_earliest,creation_date_latest,medium,accession_number,id,credit_line,date_acquired,department,physical_location,item_width,item_height,item_depth,item_diameter,web_url,provenance_text,classification,image_url,artist_id,party_type,full_name,cited_name,role,nationality,birth_date,death_date,birth_place,death_place
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.17,cmoa:things/abebb87d-e843-4951-9ee7-8d7d8082073e,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,2.938,5.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028358,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98247&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.18,cmoa:things/16f36cdc-bc97-4fce-b119-b411a11487fc,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,2.438,5.062,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028359,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98248&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.19.A-.B,cmoa:things/3785f5b4-a18e-4fe2-822f-db27634e3bc1,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,4.5,11.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028360,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98249&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.1,cmoa:things/44641c64-895b-4da9-9ceb-e8b806a559b3,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,9.5,13.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028361,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98230&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.20,cmoa:things/dc07b1d6-0478-44fd-aba3-595a462a95df,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,2.625,4.562,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028362,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98250&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.21,cmoa:things/f2e2d313-f9d4-4daa-af8d-a568dbc57118,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,3.375,10.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028363,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98251&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.22.A-.B,cmoa:things/81629fc7-e88d-4b48-a8e0-b36fa951dadf,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,2.5,6.812,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028364,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98252&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.23,cmoa:things/67a7236a-e1f8-47dc-a461-7d6f73fd51ef,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,1.875,3.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028365,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98253&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.24,cmoa:things/43c310ff-be3c-4063-af0e-e13b2d8296e7,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,5.0,11.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028366,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98254&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.25,cmoa:things/d64d43b0-64ed-457b-8cc3-f1aff2bb8ea5,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,4.375,7.312,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028367,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98287&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.26,cmoa:things/af1749cd-e136-4d88-9f29-b4c0f2f59e58,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,3.375,4.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028368,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98282&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.27,cmoa:things/9db4a4a4-cec3-4bf8-8662-29ea926459d5,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,3.625,6.312,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028369,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98291&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.28,cmoa:things/9c7d647a-dcfd-43bd-89a4-7ec10b6bcce1,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,5.187,6.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028370,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98294&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.29,cmoa:things/3ee9c664-c540-4063-834a-b4022541c378,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,3.0,6.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028371,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98293&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.2,cmoa:things/02d4d357-a41b-45d0-9836-1f0fdf5ba207,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,5.5,12.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028372,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98231&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.30,cmoa:things/f504b15c-bd93-464e-b4eb-cfe06476184f,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,3.125,6.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028373,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98286&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.31,cmoa:things/d8840324-a840-4235-b95e-ad8ba748698a,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,4.75,9.375,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028374,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98292&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.32,cmoa:things/1475cdec-863d-495c-baf8-6a13a1c22c17,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,0.0,0.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028375,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.33,cmoa:things/7561ebd1-1a00-4b26-9fb8-d55c39d890de,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,5.5,9.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028376,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98288&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.34,cmoa:things/00f181dc-2a17-4f32-8bd4-33e244f89a60,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,3.75,9.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028377,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98290&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.35.A-.B,cmoa:things/221b04fa-cf2e-4614-b83e-655124e20dd2,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,4.375,9.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028378,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98315&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.36,cmoa:things/f008fece-19b8-40aa-9c30-8851322932a4,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,4.938,9.563,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028379,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98289&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.37,cmoa:things/9de61f9b-d8c1-41ac-a79e-a4bd4beccbaf,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,4.687,7.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028380,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98283&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.38,cmoa:things/7017ec8c-e5fe-453e-a6ae-2346d208d304,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,3.25,7.062,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028381,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98281&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.39,cmoa:things/085d772e-9619-4fac-bdb6-cd90642c2d64,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,4.25,9.375,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028382,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98280&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.3,cmoa:things/2c0f621a-1043-42f7-8d90-16b7b788efff,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,4.75,11.375,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028383,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98232&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.40,cmoa:things/725fd9c7-5935-45db-96e3-4d25d233f81a,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,3.875,6.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028384,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98295&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.41,cmoa:things/5c5a29dd-b9d2-4632-9c20-36f668eb9e94,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,2.75,6.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028385,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98285&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.42,cmoa:things/aa4e1d43-e1c0-4d6f-8ccb-0307016052d9,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,3.125,5.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028386,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98284&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.43,cmoa:things/aea0ad82-07ec-4241-92e0-6f2eb13877a7,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,5.0,9.625,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028387,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98279&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.44,cmoa:things/007dde1b-e9f8-4443-9b79-322a19b5a842,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,3.25,9.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028388,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98278&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.45,cmoa:things/898a6fef-ab22-4d96-8954-a255a584f159,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,2.625,7.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028389,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98277&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.46,cmoa:things/23018b7f-8c78-4f75-bc5b-9ce954ea7a74,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,5.125,9.625,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028390,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98296&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.47,cmoa:things/dc68f43d-a6ac-4f36-af05-f6fd697dc2b3,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,4.75,9.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028391,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98297&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.48,cmoa:things/46fac12d-44c9-4440-a504-e269ab7a3c9e,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,3.75,9.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028392,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98307&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.49,cmoa:things/61289e22-36e5-4a90-8015-be9b9aa67952,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,3.938,9.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028393,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98308&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.4,cmoa:things/1a9bf0b4-16a8-4c15-9c95-b1d2bd7973d5,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,5.625,12.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028394,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98233&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.50,cmoa:things/aef4f5df-3a34-4ee6-a706-fc004b23dd95,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,5.125,9.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028395,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98309&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
Buddhist Deity (Pilgrimage Souvenir),18th-19th century,1700-01-01,1850-01-01,woodblock print on paper,89.28.499.51,cmoa:things/8af96e3d-e7fd-4959-9d91-59976095e6cb,Bequest of Dr. James B. Austin,1989-12-07,Fine Arts,Not on View,3.25,8.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1028396,"Bequest of Dr. James B. Austin, Pittsburgh, PA",prints,http://collection.cmoa.org/CollectionImage.aspx?irn=98299&size=Medium,cmoa:parties/3f8d5656-1fd7-4a8e-91ff-6e898787792f,Person,unknown Japanese,unknown Japanese,,Japanese,,,,
